H, DEN
1140750.0,2.3043818378187462e-15
1141000.0,2.3027059994348157e-15
1141250.0,2.3010319283536634e-15
1141500.0,2.299359620254011e-15
1141750.0,2.297689070814578e-15
1142000.0,2.296020275714086e-15
1142250.0,2.294353230631257e-15
1142500.0,2.2926879312448097e-15
1142750.0,2.2910243732334674e-15
1143000.0,2.289362552275949e-15
1143250.0,2.2877024640509763e-15
1143500.0,2.28604410423727e-15
1143750.0,2.284387468513551e-15
1144000.0,2.282732552558541e-15
1144250.0,2.28107935205096e-15
1144500.0,2.2794278626695286e-15
1144750.0,2.277778080092968e-15
1145000.0,2.27613e-15
1145250.0,2.2744836194112285e-15
1145500.0,2.2728389407147974e-15
1145750.0,2.2711959676407326e-15
1146000.0,2.2695547039190625e-15
1146250.0,2.2679151532798127e-15
1146500.0,2.266277319453012e-15
1146750.0,2.2646412061686854e-15
1147000.0,2.263006817156861e-15
1147250.0,2.261374156147567e-15
1147500.0,2.2597432268708287e-15
1147750.0,2.2581140330566735e-15
1148000.0,2.2564865784351287e-15
1148250.0,2.254860866736222e-15
1148500.0,2.2532369016899803e-15
1148750.0,2.2516146870264293e-15
1149000.0,2.2499942264755984e-15
1149250.0,2.2483755237675114e-15
1149500.0,2.246758582632199e-15
1149750.0,2.2451434067996854e-15
1150000.0,2.24353e-15
1150250.0,2.2419183648250254e-15
1150500.0,2.2403084993140754e-15
1150750.0,2.238700400368321e-15
1151000.0,2.237094064888934e-15
1151250.0,2.2354894897770837e-15
1151500.0,2.233886671933943e-15
1151750.0,2.2322856082606795e-15
1152000.0,2.230686295658467e-15
1152250.0,2.2290887310284758e-15
1152500.0,2.227492911271876e-15
1152750.0,2.225898833289838e-15
1153000.0,2.224306493983533e-15
1153250.0,2.2227158902541334e-15
1153500.0,2.2211270190028084e-15
1153750.0,2.219539877130729e-15
1154000.0,2.2179544615390665e-15
1154250.0,2.216370769128991e-15
1154500.0,2.2147887968016748e-15
1154750.0,2.213208541458287e-15
1155000.0,2.21163e-15
1155250.0,2.2100531700386695e-15
1155500.0,2.2084780520289e-15
1155750.0,2.20690464713598e-15
1156000.0,2.2053329565252004e-15
1156250.0,2.20376298136185e-15
1156500.0,2.2021947228112178e-15
1156750.0,2.200628182038594e-15
1157000.0,2.1990633602092683e-15
1157250.0,2.1975002584885298e-15
1157500.0,2.1959388780416687e-15
1157750.0,2.194379220033974e-15
1158000.0,2.1928212856307355e-15
1158250.0,2.191265075997243e-15
1158500.0,2.1897105922987858e-15
1158750.0,2.188157835700653e-15
1159000.0,2.1866068073681352e-15
1159250.0,2.185057508466521e-15
1159500.0,2.183509940161101e-15
1159750.0,2.181964103617164e-15
1160000.0,2.18042e-15
1160250.0,2.1788776300202947e-15
1160500.0,2.1773369925703228e-15
1160750.0,2.1757980860877555e-15
1161000.0,2.1742609090102626e-15
1161250.0,2.1727254597755156e-15
1161500.0,2.1711917368211858e-15
1161750.0,2.1696597385849428e-15
1162000.0,2.1681294635044586e-15
1162250.0,2.1666009100174034e-15
1162500.0,2.1650740765614487e-15
1162750.0,2.163548961574265e-15
1163000.0,2.162025563493523e-15
1163250.0,2.160503880756894e-15
1163500.0,2.158983911802049e-15
1163750.0,2.1574656550666575e-15
1164000.0,2.155949108988392e-15
1164250.0,2.154434272004922e-15
1164500.0,2.15292114255392e-15
1164750.0,2.1514097190730557e-15
1165000.0,2.1499e-15
1165250.0,2.14839198363015e-15
1165500.0,2.1468856676898067e-15
1165750.0,2.145381049762997e-15
1166000.0,2.1438781274337483e-15
1166250.0,2.142376898286086e-15
1166500.0,2.1408773599040393e-15
1166750.0,2.1393795098716336e-15
1167000.0,2.1378833457728965e-15
1167250.0,2.1363888651918547e-15
1167500.0,2.134896065712535e-15
1167750.0,2.133404944918965e-15
1168000.0,2.131915500395171e-15
1168250.0,2.13042772972518e-15
1168500.0,2.1289416304930195e-15
1168750.0,2.127457200282716e-15
1169000.0,2.125974436678297e-15
1169250.0,2.1244933372637883e-15
1169500.0,2.123013899623218e-15
1169750.0,2.121536121340613e-15
1170000.0,2.12006e-15
1170250.0,2.1185855342091042e-15
1170500.0,2.1171127266704494e-15
1170750.0,2.1156415811102554e-15
1171000.0,2.1141721012547446e-15
1171250.0,2.1127042908301375e-15
1171500.0,2.1112381535626567e-15
1171750.0,2.109773693178522e-15
1172000.0,2.1083109134039545e-15
1172250.0,2.106849817965177e-15
1172500.0,2.1053904105884098e-15
1172750.0,2.1039326949998743e-15
1173000.0,2.102476674925792e-15
1173250.0,2.1010223540923843e-15
1173500.0,2.099569736225872e-15
1173750.0,2.0981188250524763e-15
1174000.0,2.0966696242984197e-15
1174250.0,2.095222137689922e-15
1174500.0,2.0937763689532058e-15
1174750.0,2.092332321814491e-15
1175000.0,2.09089e-15
1175250.0,2.0894494057834313e-15
1175500.0,2.0880105356283952e-15
1175750.0,2.0865733845459795e-15
1176000.0,2.0851379475472723e-15
1176250.0,2.0837042196433615e-15
1176500.0,2.0822721958453345e-15
1176750.0,2.080841871164279e-15
1177000.0,2.0794132406112838e-15
1177250.0,2.0779862991974365e-15
1177500.0,2.0765610419338244e-15
1177750.0,2.0751374638315366e-15
1178000.0,2.07371555990166e-15
1178250.0,2.072295325155282e-15
1178500.0,2.0708767546034917e-15
1178750.0,2.069459843257376e-15
1179000.0,2.0680445861280237e-15
1179250.0,2.0666309782265216e-15
1179500.0,2.065219014563959e-15
1179750.0,2.063808690151422e-15
1180000.0,2.0624e-15
1180250.0,2.06099294015717e-15
1180500.0,2.0595875108159698e-15
1180750.0,2.0581837132058258e-15
1181000.0,2.0567815485561664e-15
1181250.0,2.055381018096417e-15
1181500.0,2.0539821230560072e-15
1181750.0,2.0525848646643616e-15
1182000.0,2.051189244150909e-15
1182250.0,2.049795262745077e-15
1182500.0,2.0484029216762906e-15
1182750.0,2.0470122221739793e-15
1183000.0,2.0456231654675694e-15
1183250.0,2.0442357527864877e-15
1183500.0,2.0428499853601624e-15
1183750.0,2.041465864418019e-15
1184000.0,2.0400833911894863e-15
1184250.0,2.0387025669039904e-15
1184500.0,2.03732339279096e-15
1184750.0,2.0359458700798207e-15
1185000.0,2.03457e-15
1185250.0,2.0331957835878884e-15
1185500.0,2.031823221107726e-15
1185750.0,2.0304523126307163e-15
1186000.0,2.029083058228063e-15
1186250.0,2.027715457970969e-15
1186500.0,2.0263495119306384e-15
1186750.0,2.0249852201782738e-15
1187000.0,2.0236225827850784e-15
1187250.0,2.022261599822257e-15
1187500.0,2.0209022713610116e-15
1187750.0,2.0195445974725457e-15
1188000.0,2.0181885782280626e-15
1188250.0,2.0168342136987665e-15
1188500.0,2.015481503955861e-15
1188750.0,2.0141304490705473e-15
1189000.0,2.0127810491140313e-15
1189250.0,2.0114333041575153e-15
1189500.0,2.010087214272202e-15
1189750.0,2.0087427795292956e-15
1190000.0,2.0073999999999994e-15
1190250.0,2.0060588754912764e-15
1190500.0,2.0047194047531257e-15
1190750.0,2.0033815862713077e-15
1191000.0,2.0020454185315807e-15
1191250.0,2.0007109000197045e-15
1191500.0,1.9993780292214386e-15
1191750.0,1.9980468046225427e-15
1192000.0,1.996717224708774e-15
1192250.0,1.9953892879658953e-15
1192500.0,1.9940629928796627e-15
1192750.0,1.992738337935837e-15
1193000.0,1.991415321620178e-15
1193250.0,1.9900939424184437e-15
1193500.0,1.988774198816395e-15
1193750.0,1.987456089299789e-15
1194000.0,1.9861396123543874e-15
1194250.0,1.9848247664659482e-15
1194500.0,1.9835115501202314e-15
1194750.0,1.9821999618029954e-15
1195000.0,1.9808899999999997e-15
1195250.0,1.979581663197005e-15
1195500.0,1.9782749498797693e-15
1195750.0,1.976969858534052e-15
1196000.0,1.975666387645613e-15
1196250.0,1.974364535700211e-15
1196500.0,1.973064301183606e-15
1196750.0,1.971765682581557e-15
1197000.0,1.9704686783798226e-15
1197250.0,1.9691732870641636e-15
1197500.0,1.9678795071203374e-15
1197750.0,1.966587337034105e-15
1198000.0,1.9652967752912257e-15
1198250.0,1.9640078203774582e-15
1198500.0,1.9627204707785615e-15
1198750.0,1.9614347249802954e-15
1199000.0,1.9601505814684192e-15
1199250.0,1.9588680387286924e-15
1199500.0,1.957587095246874e-15
1199750.0,1.956307749508724e-15
1200000.0,1.95503e-15
